,summary,source_file
53,공보 년 월 일 통화정책방향 한국은행 보도자료는 인터넷에도 수록되어 있음 붙임 참조 제 목 신흥시 장국 경제의 성장세는 수출 둔화 등으로 약화추세를 이어가고 있다 는 성장의 하방위험이 더 커지고 있는 것으로 판단된다 앞으로 고용 면에서는 민간부문을 중심으로 취업자수의 증가세 가 지속되고 있다 국내경제는 장기추세 수준의 성장을 보일 것으로 예상 되나 소비자물가 상승률은 대 중반 수준을 지속하였다 잠재해 공공요금 인상압력 높은 인플레이션 기대심리 등이 불안요인으로 작용하고 있 다 주택시장을 보면 수도권에서는 매매가격이 약세를 지속하고 전 세가격은 상승세를 멈추었다 지방에서는 매매가격과 전세가격의 오 름세가 모두 둔화되었다 국내 위원회는 앞으로 노력해 나갈 것이다 금융통화위원회,2012_국문보도자료(1206)(최종).pdf
54,공보 이자료는 배포시부터 취급하여 주시기 년 월 일 붙임 참조 통화정책방향 한국은행 기준금리를 현재의 에서 세계경제를 보면유로지역에서는 경제활동의 부진이 심화되었다 유로 신흥시장국의 성장세 도 수출 부진 등으로 계속 둔화되었다 향후 세계경제의 회복세는 다소 완만할 것으로 전망되며 고용 면에서는 고령층 서비스업 을 중심으로 취업자수의 증가세가 지속되고 있다 갭이 상당기간 마이너스를 지속할 것으로 예상된다 향후 월중 소비자물가 상승률은 로 낮아졌고 근원인플레이션율도 소 폭 하락하였다 앞으로 물가상승률은 공공요금 인상압력 등에도 불구하고 당분간은 주택시장을 수도권에서는 전월 수준을 유지하였다 지방에서는 매매가격과 전세가 격의 오름세가 모두 둔화되었다 금융시장에서는 국내외 경기회복 기대 약화 등 이 작용하여 소폭 하락하였다 금융통화위원회와는 앞으로 국내외 경제상황 변화를 면밀하게 점검하고 고 밝혔다 아울러 향후,2012_국문보도자료(1207)(최종).pdf
55,년 월 일 공보 통화정책방향 수준에서 유지하기로 하였음 붙임 세계경제를 보면 유로지역에서는 경제활동의 부진이 심화되었다 신흥시장국도 선진국 경기부진의 영향 등으로 성장세가 계속 둔화되었다 는 유로지역 재정위기 및 불확실성이 지속되면서 세 계경제의 회복세가 완만할 것 국내경제를 고용 면에서는 고령층 서비스업 을 중심으로 취업자수의 증가세가 지속되고 있다 갭이 마이너스를 지속할 것으로 예상 공공요금 인상압력 국제곡물가격 불안 앞으로 물가상승률은 주택매매가격은 수도권에서는 하락폭이 확대되었고 지방에서는 상승 세가 둔화되었다 금융시장에서는환율은 하락하였다 주가는 장기시장금리는 경기둔화 및 금리인하의 영향 등으로 큰 폭 하락하였다 금융통화위원회와는 앞으로 국내외 경제상황 변화를 면밀하게 점검하고,2012_국문보도자료(1208)(최종).pdf
56,공보 년 월 일 이자료는 배포시부터 취급하여 통화정책방향 수준에서 유지하기로 하였음 붙임 참조 한국은행 보도자료 년 월 세계경제를 유로지역과 미국은 경기회복세가 다소 약화되었고 신흥시장국도 선진국 경기부진 의 영향 등으로 성장세가 계속 둔화되었다 앞으로 향후 세계경제는 회복 세가 매우 완만할 것으로 예상되며 유로지역 재정위기의 국내경제를 고용 면에서는 취업자수가 제조업에서도 증가폭이 확대되었다 앞으로 국내경제는 마이너스의 갭이 지속될 전망이다 앞으로 물가상승률은 태풍피해선 아래로의 주택매매가격은 수도권에서는 하락세를 지속하였고 지방에서는 대체로 전월 수준에서 안정되었다 금융시장에서는 가격변수가 등락하면서 주가는 상승하였고 장기시장금 리 및 금융통화위원회와는 앞으로 국내외 경제상황 변화를 면밀히 점검하는 한편,2012_국문보도자료(1209)(최종).pdf
57,공보 년 월 일 통화정책방향 붙임 참조 금융통화위원회가 결정한 기준금리를 기존의 에서 로 신흥시장국도 선진국 경 기부진의 영향 등으로 성장세가 계속 둔화되었다 앞으로의 하방위험이 매우 큰 것으로 판단된다 향후 국내경제를 보면 수출과 내수가 동반 부진함에 따라 성장세가 미약 하였다 고용 제조업에서도 취업자수가 고령층 및 서비스업 중심의 증가 세를 앞으로 갭이 상당기간 지속될 것으로 전망된다의 마이너스갭은 물가안정목표의 중심선 아래에 머물 것으로 전망 주택매매가격은 대체로 전월 수준에서 안정되었다 금융시장에서는 국내상황 개선 등으로 주가는 상승하였고 환율은 하락하였다 장기시장금리는 경기둔화 우려 등으로 소폭 하락하였다 금융통화위원회와는 앞으로 국내외 경제상황 변화를 면밀히 점검하는 한편,2012_국문보도자료(1210).pdf
58,공보 이자료는 배포시부터 취급하여 주시기 바랍니다 출처 년 월 일 통화정책방향 수준에서 유지하기로 하였음 붙임 참조 한국은행 보도자료 년 월 세계경제를 보면 우리나라의 경우 완만한 경기회복세가 지속되었으나 유로지역 신흥시장국은 일부 경제지표 가 개선되는 모습을 나타내었다 앞으로 세계경제는 완만한 회복세가 예상되며 유로지역 재정위기 를 국내경제를 보면 수출이 감소세에서 벗어났다 제조업 취업자수가 고령층 및 서비스업 중심의 증가세를 이어 앞으로 의 갭이 상당기간 지속될 것으로 예상된다 소비자물가 상승률과 근원인플레이션 율은 각각 로 국제곡물가격 불안압력 완화 등의 영향으로 당분간 크게 달라지지 않을 것으로 전망된다 주택매매가격은 수도권에서는 소폭 상승하였고 금융시장폭 하락하였고 주식시장에서는 주가가 큰 폭 하락하였다 장기시장금리는 대체로 전월말 수준에서 소폭 등락하였다장기인하가 방 영된 데 금융통화위원회와는 앞으로 국내외 경제상황 변화를 면밀히 점검하는 한편,2012_국문보도자료(1211).pdf
59,공보 년 월 일 이자료는 배포시부터 취급하여 주시기 바랍니다 통화정책방향 결정시까지 한국은행 기준금리를 현 수준에서 유지 세계경제를 보면 우리나라의 경우 완만한 경기회복세가 지속되었으나 유로지역 신흥시장국은 경제지표가 점 차 개선되는 모습을 나타내었다 앞으로 세계경제는 완만한 회복세를 보일 것으로 예상된다 국내경제를 성장세가 미약한 수준을 지속하였다 내수 부진이 이어지면서 면에서는 취업자수가 금융위기 이전 평균 수준을 상회하는 증가세를 보 였다 앞으로의 갭이 상당기간 지속될 것 으로 예상된다 소비자물가 상승률은 전월의 에서 로 하락하였으며 앞으로 물 가상승률은 수요압력 완화 등으로 당분간 낮게 유지될 것으로 전망 된다 주택매매가격은 수도권에서는 하락세를 지방에서는 상승세를 지속하였다 금융시장에서는 주가가 상승하였고 환율은 하락하였다 금융통화위원회와는 앞으로 국내외 경제상황 변화를 면밀히 점검하는 한편,2012_국문보도자료(1212).pdf
60,공보 이자료는 배포시부터 취급하여 주시기 바랍니다 출처 년 월 일 통화정책방향 수준에서 유지하기로 하였음 붙임 참조 한국은행 보도자료 세계경제를 세계경제는 완만한 회복세를 보일 것으로 전망되나 국내경제를 국내외경제동향을 보면 수출 및 내수 관련 지표가 개선과 악화를 반복하 취업자 증가폭이 다소 축소되었다 건설업의 고용 부진 등에 기 하여 따라서갭이 상당기간 지속될 것으로 예상된다 갭 앞으로 물가상승률은 수요압력 완화 등으로 당분간 낮게 유지될 것으로 전망된다 주택매 매가격은 수도권에서는 하락세를 지방에서는 상승세를 이어갔다 금융시장에서는 주요선진국의 추가 양적완화정책 환율은 하락하였다 장기시장금리 중장기시장금리는 미국 재정긴축 관련 협상 전개 등에 따라 변동하였다 금융통화위원회와 앞으로 국내외 경제상황 변화를 면밀하게 점검하고 향후,2013_국문보도자료(1301).pdf
61,공보 년 월 일 통화정책방향 에서 한국은행 기준금리를 현 수준 앞으로 세계경제는 완만한 회복세를 보일 것으로 예상되나 재정긴축 등과 관련한 불확실성 국내경제를 나 소비가 감소하여 성장세가 미약한 수준을 지속하였다 고용 면에 서는 취업자수가 고령층 및 제조업에서도 증가폭이 확대되었다 향후 국내경제는가 상당기간 지속될 것으로 예상된다 갭 월중 소비자물가 상승률 및 근원인플레이션 율은 전월과 유사하게 낮은 수준을 지속하였 다 앞으로 물가상승률은 수요압력 약화 등으로 당분간 낮게 유지될 것으로 전망된다 주택매매가격은 수도권에서는 하락세를 지방에서 는 상승세를 이어갔다 금융시장에서는 외국인 증권투자자금 유출 등으로 주가가 하락하고 환율이 상승하였다 장기시장금리는 낮은 수준에서 비교적 좁은 폭 의 등락을 보였다 금융통화위원회와,2013_국문보도자료(1302).pdf
62,공보 이자료는 배포시부터 취급하여 주시기 바랍니다 출처 년 월 일 통화정책방향 에서 한국은행 기준금리를 현 수준 세계경제를 보면 세계경제는 완만한 회복세를 지속할 것으로 예상되나 국내경제 동향 를 고용 면에서는 취업자수 증가규 모가 전월보다 축 소되었다 향후 국내경제가 앞으로 갭이 마이너스를 나타낼 것이라는 전망에는 변화가 소비자물가 상승률과 근원인플레이션 율은 각각 로 전월과 제도적 요인에 의한 물가상승 효과 일부 소멸 주택매매가격은 수도권에서는 하락세 를 지방에서는 완만한 상승세를 이어갔다 금융시장 동향 하였다 단기시장에서는 주가가 외국인 주식투자자금 유입과 국내지정학적 위험 환율은 일정 범위 내에서 등락하였으나 최근 지정학적 위 험 부각 등으로 상승하였다 금융통화위원회와,2013_국문보도자료(1303).pdf
